Company Name,Deskripsi,Address,Telephone Number,Location
5972. Toko Andry,,"Jl Pintu Kecil 16, Roa Malaka, Tambora Jakarta",( 021 ) 6929089,Toko aneka
5973. Toko Ando,,"Jl H Ten I 15 RT 002/01, Jati, Pulo Gadung Jakarta",( 021 ) 4715669,Toko aneka
5974. Toko Andini,,Kompl Graha Bintaro Bl GR-10/3 Jakarta,( 021 ) 7338310,Toko aneka
5975. Toko Andi,,"Jl Bahari IV Los A/2 RT 005/10, Tanjung priok, Tanjung Priok Jakarta",( 021 ) 43904965,Toko aneka
5976. Toko Andi Jaya,,"Jl Husein Sastranegara Psr Taman Mahkota Mutiara Bl IK-1/3-5, Benda, Benda Jakarta",( 021 ) 5441394,Toko aneka
5977. Toko Andi Gani,,"Jl Bojong Rangkong Psr Pagi Bintara Bl LS/H 10-11, Bintara, Bekasi Barat Jakarta",( 021 ) 86603318,Toko aneka
5978. Toko Anda,,"Jl Raya Pd Kopi 5 A RT 005/01, Malaka Jaya, Duren Sawit Jakarta",( 021 ) 8619328,Toko aneka
5979. Toko Al Mawanah,,"Jl Damai Raya 4, Cipete Utara, Kebayoran Baru Jakarta",( 021 ) 7398229,Toko aneka
5980. Toko Al Hidayah,,Jl Tengah Tgh 7 Jakarta,( 021 ) 87799826,Toko aneka
5981. Al Barokah Warung,,"Jl Al Barokah 5 RT 003/08, Kreo Selatan, Larangan Jakarta",( 021 ) 7372937,Toko aneka
5982. Toko Al Barokah,,Jl Pd Aren Raya Kompl Arinda P Jakarta,( 021 ) 7323846,Toko aneka
5983. Toko Akiun,,"Jl RS Fatmawati 75 Psr Cipete Los AKS/11-13, Cipete Utara, Kebayoran Baru Jakarta",( 021 ) 7399270,Toko aneka
5984. Toko Akbar,,"Jl Centex Raya 1 RT 002/10, Ciracas, Ciracas Jakarta",( 021 ) 8704301,Toko aneka
5985. Toko Aka,,"Jl Tebah Psr Mayestik Bl AKS Los A Lt 2/82, Gunung, Kebayoran Baru Jakarta",( 021 ) 7207516,Toko aneka
5986. Toko Aka Jaya,,"Jl Gereja Ayam Psr Baru 7-8-9-10, Pasar Baru, Sawah Besar Jakarta",( 021 ) 3845655,Toko aneka
5987. Toko Ahoy,,"Jl Srikaya 6, Kebon Sirih, Menteng Jakarta",( 021 ) 3928877,Toko aneka
5988. Toko Ahong,,"Jl Lap Bola 16, Kapuk, Cengkareng Jakarta",( 021 ) 5450347,Toko aneka
5989. Toko Ahmad,,Jl Cimandiri 59 RT 004/05 Jakarta,( 021 ) 7406813,Toko aneka
5990. Toko Aheng,,"Jl Tebet Tmr Raya 10 D, Tebet Timur, Tebet Jakarta",( 021 ) 8300448,Toko aneka
5991. Toko Ah Hong,,"Jl B Tl Gong Bl R-3/19 RT 001/12, Pejagalan, Penjaringan Jakarta",( 021 ) 6612718,Toko aneka
5992. Toko Agus,,"Jl Kumbang Raya 67 RT 011/01, Tegal Alur, Kalideres Jakarta",( 021 ) 5458310,Toko aneka
5993. Toko Agus Jaya,,"Jl Kelapa Dua 28 RT 001/009, Tugu, Cimanggis Jakarta",( 021 ) 8721415,Toko aneka
5994. Toko Agung,,Jl Muria Psr Menteng Pulo Bl A Jakarta,( 021 ) 83704981,Toko aneka
5995. Toko Agung Mulya,,"Jl Raya Kb Jeruk 32, Kebon Jeruk, Kebon Jeruk Jakarta",( 021 ) 5300921,Toko aneka
5996. Agung Klontong,,"Jl Raya Ciracas Psr Ciracas Los CKS/2-6, Ciracas, Ciracas Jakarta",( 021 ) 8707201,Toko aneka
5997. Toko Agung Jaya,,"Psr Inpres Buncit Bl E ALoo/14, Bangka, Mampang Prapatan Jakarta",( 021 ) 7183229,Toko aneka
5998. PD Agung Jaya,,Jl Pasar Gelap 5 Jakarta,( 021 ) 6910955,Toko aneka
5999. Toko Agis,,"Jl Jengki 20 RT 010/09, Kebon Pala, Makasar Jakarta",( 021 ) 8091257,Toko aneka
6000. Toko Agam,,"Jl Dewi Sartika Psr Ciputat Bl BK/63, Cipayung, Ciputat Jakarta",( 021 ) 7440083,Toko aneka
6001. Toko Afung,,"Psr Pademangan Timur Bl A/99, Pademangan Timur, Pademangan Jakarta",( 021 ) 6455028,Toko aneka
6002. Toko Afrizal,,"Jl Joe 1 RT 002/06, Jaga Karsa, Jagakarsa Jakarta",( 021 ) 78882057,Toko aneka
6003. Toko Afai,,"Jl Kincang Raya 38 RT 004/16, Jati Bening, Pondok Gede Jakarta",( 021 ) 8644754,Toko aneka
6004. PT AER,,"Jl Buni 3 C, Mangga Besar, Taman Sari Jakarta",( 021 ) 6260176,Toko aneka
6005. Toko Adril,,"Jl Jatinegara Tmr 3/27 A, Rawa Bunga, Jatinegara Jakarta",( 021 ) 8572772,Toko aneka
6006. Toko Aditya Pratama,,"Jl Swadaya 54 RT 016/02, Jelambar, Grogol Petamburan Jakarta",( 021 ) 56969163,Toko aneka
6007. Toko Adil,,"Jl Petak Sembilan 32 A, Glodok, Taman Sari Jakarta",( 021 ) 6295936,Toko aneka
6008. Adi Warung,,Jl Damai 1-A RT 002/05 Jakarta,( 021 ) 73691549,Toko aneka
6009. Toko Adi,,"Jl KH Moch Mansyur 165, Jembatan Lima, Tambora Jakarta",( 021 ) 6321955,Toko aneka
6010. Toko Adi Makmur,,"Jl Raya Pasar Minggu Psr Minggu Los DKS Lt Dasar/16, Kebagusan, Pasar Minggu Jakarta",( 021 ) 7820348,Toko aneka
6011. Toko Adi Jaya,,"Jl Kapuk Raya 5 RT 002/03, Kapuk Muara, Penjaringan Jakarta",( 021 ) 5447949,Toko aneka
6012. Toko Adek,,Jl Janur Hijau I 5 RT 002/03 Jakarta,( 021 ) 4355550,Toko aneka
6013. Toko Ade,,"Jl Mangga Besar XIII 153 RT 007/04, Mangga Dua Selatan, Sawah Besar Jakarta",( 021 ) 6249925,Toko aneka
6014. Toko Add Mark,,"Jl Nusantara Kompl Bukit Cengkeh I Bl A-1/10 RT 003/15, Tugu, Cimanggis Jakarta",( 021 ) 8712511,Toko aneka
6015. Toko Acun,,"Jl Pinangsia Raya Glodok Plaza Lt 1 7, Mangga Besar, Taman Sari Jakarta",( 021 ) 62302637,Toko aneka
6016. GSMOBILES,,Mall Taman Palem Lt.2 85-D Jakarta,( 021 ) 54352036,Toko elektronik
6017. Fortemusic,,Taman Ratu Blok BB1 No.1 Jakarta,( 021 ) 56958229,Toko buku
6018. Kirana Preschool,,"Jl Baung no 22 Rt003/Rw001 Lenteng Agung,Jagakarsa Jakarta",( 021 ) 7828263,Tk dan kelompok bermain
6019. PT CENCON (Central Container),,"JL.RE Martadinata No.1 Tanjung Priok, Jakarta Jakarta",( 021 ) 4358669,Angkutan peti kemas
6021. PT CENCON (Central Container),,"JL. Jakarta Barat No.1 Kalimas, Surabaya Jakarta",( 031 ) 3284401,Angkutan peti kemas
6022. Dwi Citra Services,,"Jln. Mangga Raya No.18 duri kepa, Jakbar Jakarta",( 021 ) 5636111,Katering
6023. dExpress cargo,,Taman Mangu indah blok B 8 no.13 jakarta Jakarta,( 021 ) 7318163,Ekspedisi udara
6024. Mulia Coin,Jual koin-koin kuno/lama dalam dan luar negeri dengan harga terjangkau cocok buat koleksi. Tersedia juga koin dan uang kertas untuk mahar/mas kawin. Silahkan dilihat-lihat dulu di www.muliacoin.com,"Jl. Tanah Baru 1 No.49 Kebayoran Lama, Jak-sel Jakarta",( 021 ) 93792845,Galeri
6025. PT Multi Alam Prima Rasa,,jakarta barat Jakarta,( 021 ) 32743710,Restoran/ rumah makan
6026. PT LANG MAHKOTA WARNA,,Jl Cendrawasih Jatisampurna Bekasi Jakarta,( 021 ) 92858971,Kontraktor umum
6027. Kaisar Advertising & Exhibition,,Jl. KH. Ahmad Dahlan No. 15 Cirendeu - Ciputat Jakarta,( 021 ) 70693809,Pembuatan iklan
6028. Mattrock Inc,,Jl Samratulangi no.26 Jakarta,( 021 ) 91351255,Konsultan
6031. Els School Of Flora Designer,,Jl Cipaku I 13 Jakarta,( 021 ) 7267793,Lembaga pendidikan
6032. ELS Language Centers,,Jl Kapt P Tendean 7 Wisma Tend Jakarta,( 021 ) 79190010,Kursus bahasa
6033. Elma Conversation Center,,Jl RS Fatmawati 39 Pus Niaga D Jakarta,( 021 ) 7236426,Kursus bahasa
6034. PT Eduworld,,Jl Letjen Suprapto Ruko Mega G Jakarta,( 021 ) 42888411,Lembaga pendidikan
6035. PT Educare International,,Jl Letjen Suprapto Ruko Mega G Jakarta,( 021 ) 42888622,Lembaga pendidikan
6036. Ecole Internationale Francaise,,Jl Cipete Dlm 32 Jakarta,( 021 ) 7503062,Lembaga pendidikan
6037. Duren Student Center Plus,,Jl Duren Sawit Kav PTB Bl R-6/ Jakarta,( 021 ) 8615113,Lembaga pendidikan
6038. Dr Warren Komputer,,Jl Ciledug Raya 84-A Jakarta,( 021 ) 9131620,Lembaga pendidikan
6039. Diniyah Hidayatullah,,Jl Mutiara I 10 Jakarta,( 021 ) 4209680,Lembaga pendidikan
6040. PT Digital Studio College,,Jl Sultan Hasanuddin 57 Ged Ba Jakarta,( 021 ) 2702738,Lembaga pendidikan
6041. Dharmaputra Kursus,,Jl Tanah Abang III 28-G Jakarta,( 021 ) 3861320,Lembaga pendidikan
6042. Delima National Plus,,Jl Bangka XI-C 9-B Jakarta,( 021 ) 7196236,Lembaga pendidikan
6043. PT Davely Camindo,,Kedoya Elok Plaza Bl DA/3 Jakarta,( 021 ) 5824029,Lembaga pendidikan
6044. Darwis Triadi School Of Photography,,Jl Bangka Raya 101 Jakarta,( 021 ) 7191175,Privat dan bimbingan belajar
6045. Darul Fikri Ilmi Prestasi,,Jl RS Fatmawati Bl A/4 Jakarta,( 021 ) 72790371,Lembaga pendidikan
6046. Creative Learning Center,,Kompl Taman Aries Bl E-7/12-A Jakarta,( 021 ) 5842446,Lembaga pendidikan
6047. PT Cipta Visi Digital Studio,,Jl Cideng Brt 21-A Jakarta,( 021 ) 6330950,Lembaga pendidikan
6048. Cinere Education Center,,Jl Cinere Raya Bl A/54 Jakarta,( 021 ) 9231385,Lembaga pendidikan
6049. Cikal,,Jl Pejaten Brt 15 Jakarta,( 021 ) 7192332,Lembaga pendidikan
6050. Chartered Financial Consultant,,Jl Purnawarman 99 Ged Dept Keu Jakarta,( 021 ) 7264987,Privat dan bimbingan belajar
6051. Certified Property Analyst,,Jl Imam Bonjol 61 BBD Plaza Lt Jakarta,( 021 ) 3908288,Lembaga pendidikan
6052. Centre For Research On Intergroup Relation And Conflic Resolution,,Ged Fakultas Fisip Jakarta,( 021 ) 7873777,Lembaga pendidikan
6053. Centre For Academic And Language Studies,,Jl Metro Pd Indah Plaza 2 Pond Jakarta,( 021 ) 7507204,Kursus bahasa
6054. Centra Pendidikan BRI Jakarta,,Jl Jend Gatot Subroto 173 Jakarta,( 021 ) 8290977,Privat dan bimbingan belajar
6055. Center For English Learning,,Jl Dewi Sartika Raya 4-C Jakarta,( 021 ) 8008434,Kursus bahasa
6056. Caterpillar Learning Center,,Perum Taman Palem Lestari Bl C Jakarta,( 021 ) 55951157,Privat dan bimbingan belajar
6057. PT Cal Tunas Bangsa,,Jl Metro Pd Indah Plaza 2 Pond Jakarta,( 021 ) 7502651,Lembaga pendidikan
6058. Bunka School Of Fashion,,Jl Pembangunan III 14-C Jakarta,( 021 ) 6335759,Lembaga pendidikan
6059. Bizmixing DJ School,,Jl Mangga Besar Raya 81 Ruko L Jakarta,( 021 ) 6267169,Lembaga pendidikan
6060. BIT Education,,Jl H Soleh I 1-P Jakarta,( 021 ) 5357076,Lembaga pendidikan
6061. Binus Center,,Jl KH Syahdan 20 Jakarta,( 021 ) 5345830,Lembaga pendidikan
6062. Binainsan Kursus Pasar Modal,,Jl Jend Sudirman Kav 75 Wisma Jakarta,( 021 ) 5712336,Lembaga pendidikan
6063. Bina Vokalia,,Jl Bukit Gading Raya Kompl Buk Jakarta,( 021 ) 4530196,Privat dan bimbingan belajar
6064. Bina Pendidikan Nusantara,,Jl MH Thamrin Kav 3 Menara Tha Jakarta,( 021 ) 39830109,Lembaga pendidikan
6065. Bina Gading Lestari,,Jl Boulevard Artha Gading Ruka Jakarta,( 021 ) 45850605,Lembaga pendidikan
6066. Bina Cendekia Indonesia Language Centre,,Jl Kelapa Hybrida Raya Bl RA-3 Jakarta,( 021 ) 45842019,Kursus bahasa
6067. Bina Cendekia Indonesia,,Jl Hibrida Raya Bl RA-3/16-17 Jakarta,( 021 ) 4504969,Lembaga pendidikan
6068. Bimbingan Tes Alumni,,Jl Tebet Brt VIII 45 Jakarta,( 021 ) 8314991,Privat dan bimbingan belajar
6069. Bimbingan Terpadu Alumni,,Jl Menteng Raya Kompl Bintaro Jakarta,( 021 ) 7452026,Privat dan bimbingan belajar
6070. Bimbingan Dan Konsultasi Belajar Nurul Fikri,,Jl Duren Tiga Brt 10 Jakarta,( 021 ) 7993116,Privat dan bimbingan belajar
6071. Bimbingan Belajar Win,,Jl Pluit Murni I 25 RT 009/04 Jakarta,( 021 ) 6614829,Privat dan bimbingan belajar
6072. Bimbingan Belajar Visi,,Jl Balai Pustaka Raya 27-A RT Jakarta,( 021 ) 4707092,Privat dan bimbingan belajar
6073. Bimbingan Belajar Vini,,Kompl Citra Garden I Bl D-1/23 Jakarta,( 021 ) 5403743,Privat dan bimbingan belajar
6074. Bimbingan Belajar Universal,,Jl Raya Brt Boulevard Bl-LC VI Jakarta,( 021 ) 4533123,Privat dan bimbingan belajar
6075. Bimbingan Belajar Teknos,,Jl Bogor Raya Km 30/9-10 Jakarta,( 021 ) 9153628,Privat dan bimbingan belajar
6076. Bimbingan Belajar Sony Sugema College,,Jl RS Fatmawati 5-B Jakarta,( 021 ) 7504332,Privat dan bimbingan belajar
6077. Bimbingan Belajar Smart,,Jl Kelapa Hybrida Raya Bl QJ/9 Jakarta,( 021 ) 4523316,Privat dan bimbingan belajar
6078. Bimbingan Belajar Sinotis,,Jl Janur Elok IV Bl QE-9/1 Jakarta,( 021 ) 4529301,Privat dan bimbingan belajar
6079. Bimbingan Belajar Santo Lukas,,Jl Pasar Minggu Raya 2 Jakarta,( 021 ) 7971373,Privat dan bimbingan belajar
6080. Bimbingan Belajar Santa Lusia,,Jl Dewi Sartika 307-308 Jakarta,( 021 ) 8090822,Privat dan bimbingan belajar
6081. Bimbingan Belajar Salemba,,Jl Balai Pustaka Raya 14 Jakarta,( 021 ) 4706158,Privat dan bimbingan belajar
6082. Tassel,,Slipi - Jakarta Barat Jakarta,( 021 ) 53676131,Agen iklan
6083. D1 Studio,,"Jln. Letjen S. Parman Kav. D-1, Komp.BNI 46 Slipi Jakarta",( 021 ) 94294321,Foto studio
6084. Bimbingan Belajar Quantum Brain,,Jl Tj Duren Raya 5-A Jakarta,( 021 ) 5680943,Privat dan bimbingan belajar
6085. Bimbingan Belajar Pikat,,Jl Tampak Siring Ruko Daan Mog Jakarta,( 021 ) 54373973,Privat dan bimbingan belajar
6086. Bimbingan Belajar Nurul Fikri Aksel,,Jl Kasuari I Kompl Bintaro Jay Jakarta,( 021 ) 74862278,Privat dan bimbingan belajar
6087. Bimbingan Belajar Kumon,,Jl Pamulang Permai Ruko Pamula Jakarta,( 021 ) 7413672,Privat dan bimbingan belajar
6088. Bimbingan Belajar Klarista,,Jl Pesing Koneng 17-H Jakarta,( 021 ) 5689057,Privat dan bimbingan belajar
6089. Bimbingan Belajar Inten,,Jl Kramat Pela Jakarta,( 021 ) 7220413,Privat dan bimbingan belajar
6090. Bimbingan Belajar Intan,,Jl Daksinapati Tmr 2 Kompl UNJ Jakarta,( 021 ) 4701145,Privat dan bimbingan belajar
6091. Bimbingan Belajar Gracia,,Kompl Citra Garden Bl D-7/18 Jakarta,( 021 ) 5557878,Privat dan bimbingan belajar
6092. Bimbingan Belajar Glory,,Jl Hibrida Raya Kompl Kelapa G Jakarta,( 021 ) 4523781,Privat dan bimbingan belajar
6093. Bimbingan Belajar Ganesha Operation,,Jl Sungai Sambas III 7 Jakarta,( 021 ) 7203332,Privat dan bimbingan belajar
6094. Bimbingan Belajar Citra Persada Nusantara,,Jl Raya Pd Duta 16-A RT 002/28 Jakarta,( 021 ) 87707619,Privat dan bimbingan belajar
6095. Bimbingan Belajar Cipro Quantum,,Jl Raya Kalimalang Puri Sentra Jakarta,( 021 ) 8626437,Privat dan bimbingan belajar
6096. Bimbingan Belajar Bintang Pelajar,,Jl Pemuda 66 Ged Pramuka Lt 3 Jakarta,( 021 ) 4701183,Privat dan bimbingan belajar
6097. Bimbingan Belajar AMDW,,Jl Gading Elok Raya Utr Kompl Jakarta,( 021 ) 4531449,Privat dan bimbingan belajar
6098. Bimbingan Belajar Alfa,,Jl Sunter Garden Bl D-I/10 Jakarta,( 021 ) 65307346,Privat dan bimbingan belajar
6099. Bhakti Pendidikan Indonesia,,Jl Raya Panjang Z/III Wisma In Jakarta,( 021 ) 5825568,Lembaga pendidikan
6100. Ben Wasis Sistem Manajemen,,Jl Ciputat Raya 63 Jakarta,( 021 ) 7491869,Lembaga pendidikan
6101. Bella Donna The Institute,,Jl Wijaya I 81 Jakarta,( 021 ) 7259888,Lembaga pendidikan
6102. BBC Teknos,,Jl Margasatwa Raya 58-B Jakarta,( 021 ) 7507888,Lembaga pendidikan
6103. Balai Pendidikan Pelatihan Kejuruan,,Jl Budi Utomo 3 Jakarta,( 021 ) 3842362,Lembaga pendidikan
6104. Balai Pendidikan Ilmu Pelayaran,,Jl Danau Sunter Utr Bl G Jakarta,( 021 ) 6510722,Lembaga pendidikan
6105. Balai Pelatihan Pendidikan Kejuruan Kota Madya Jakarta Timur,,Jl Sawah Brt 5 Jakarta,( 021 ) 8611975,Lembaga pendidikan
6106. PT Bakti Cerdas Bangsa,,Jl Danau Sunter Bl A-4/11 Jakarta,( 021 ) 6405306,Lembaga pendidikan
6107. Bagian Penataran Latihan,,Jl Brigjen Slamet Riyadi III Jakarta,( 021 ) 85901101,Lembaga pendidikan
6108. Alphatronic,,Perumahan Budi Indah Blok G2 No.10. Jakarta,( 021 ) 92863973,Bengkel elektronik
6109. PT Pro Pacific,,Jl.Raya Hibrida blok QJ 9 No. 37 kelapa Gading Jakarta,( 021 ) 99162154,Kontraktor umum
6110. Auto Mitsuda,,Jl Daan Mogot 37-B RT 012/04 Jakarta,( 021 ) 56965677,Lembaga pendidikan
6111. Aulia Treatment,,Jl Alternatif Cibubur-Cileungs Jakarta,( 021 ) 8454182,Lembaga pendidikan
6112. PT Artainta Mandiri,,Jl KRT Rajiman Wiryo Diningrat Jakarta,( 021 ) 46823246,Lembaga pendidikan
6113. Aritmatika Mental Selektif,,Kompl DKI Joglo Bl O/12 RT 013 Jakarta,( 021 ) 5849324,Lembaga pendidikan
6114. Apple Tree School,,Jl Daksa Bl IV/69 Jakarta,( 021 ) 7267420,Lembaga pendidikan
6115. Anak Cerdas Indonesia,,Jl Ciledug Raya 19-A Jakarta,( 021 ) 7397562,Lembaga pendidikan
6116. AMMA Indonesia,,Kompl Griya Kencana II Bl P/27 Jakarta,( 021 ) 7322460,Lembaga pendidikan
6117. Alfamath Amma Indonesia,,Jl Puri Kencana Rukan Puri Nia Jakarta,( 021 ) 58300380,Lembaga pendidikan
6118. Alfamath,,Jl Kemang Raya 7 Jakarta,( 021 ) 7190182,Lembaga pendidikan
6119. Alatief Institute,,Jl Sultan Iskandarsyah II 2 Pa Jakarta,( 021 ) 7227624,Lembaga pendidikan
6120. Akademi Perawat Pelopor Maju Mandiri,,Jakarta,( 0 ),Universitas
6121. Akademi Terapi Wicara,,Jl Kramat VII 27 Jakarta,( 021 ) 3140636,Universitas
6122. Akademi Perawat Swakarsa,,Jl H Saaba Raya RT 002/03 Jakarta,( 021 ) 5856955,Universitas
6123. Akademi Perawat Antariksa,,Jl Merpati 2 Jakarta,( 021 ) 80882623,Universitas
6124. Akademi Keperawatan Husada,,Jl Sunan Giri 5-A Ged Prestasi Jakarta,( 021 ) 47861987,Universitas
6125. Akademi Farmasi Departemen Kesehatan Jakarta,,Jl Percetakan Negara 23 Jakarta,( 021 ) 4244486,Universitas
6126. Advance Research Telecom,,Jl Srengseng 78 Jakarta,( 021 ) 5869488,Lembaga pendidikan
6127. Adil Sempoa Mandiri,,Jl H Bara 31 RT 002/05 Jakarta,( 021 ) 7653636,Lembaga pendidikan
6128. Aci Mental Aritmatika,,Jl Boulevard Raya Bl 3-E Jakarta,( 021 ) 4514822,Lembaga pendidikan
6129. H J Advertising,,Muara Karang raya no.65-66 Jakarta,( 021 ) 93482715,Percetakan
6131. PT Tuffiadi Semesta,"Hydraulic seals, Pneumatic seals, Oil seals, Enggenering service, O-ring, Brainded packing / gland packings, Teflon product seals",Jl. Letjen. Suprapto No.21a  Jakarta Pusat  10640 Jakarta,( 021 ) 4201924,Distibutor mesin
6132. FUM Logistic ( Firga Utama Mandiri ),,Jl. Raya Cilincing No. 18 Jakarta,( 021 ) 44635500,Angkutan peti kemas
6133. Lembaga Pendidikan Indonesia Amerika (LPIA),,Jl. Raya Pondok Kelapa Blok C 7 No.12A Pdk Kelapa. Jakarta,"( 021 ) 86900140,98599730,32009008",Kursus komputer
6134. Yayasan Wakaf TK Al Hayah,,Jl Karanganyar Bl A/40 RT 002/07 Jakarta,( 021 ) 6269241,Tk dan kelompok bermain
6135. Yayasan TK Kartini,,Jl Mangga Besar Raya 77 Jakarta,( 021 ) 6282680,Tk dan kelompok bermain
6136. Yayasan TK Kartika X-16,,Jl Pd Jaya VIII 1 Jakarta,( 021 ) 7197215,Tk dan kelompok bermain
6137. Yayasan TK Islam Cendrawasih,,Jl Cendrawasih Bl C-40/69 Jakarta,( 021 ) 8716564,Tk dan kelompok bermain
6138. Yayasan TK Islam Al Muttaqin,,Jl Gelora 8 RT 005/06 Jakarta,( 021 ) 7375111,Tk dan kelompok bermain
6139. Yayasan TK Guntur,,Jl Pos Pengumben 1O-A Jakarta,( 021 ) 5844341,Tk dan kelompok bermain
6140. Yayasan TK Alhidayah,,Jl Marunda Baru RT 008/03 Jakarta,( 021 ) 44850970,Tk dan kelompok bermain
6141. Yayasan Permata Bunda,,Jl Merapi Bl J Jakarta,( 021 ) 7547874,Tk dan kelompok bermain
6142. Yayasan Pendidikan Pelita Hati,,Jl Karet Pasar 235 RT 002/03 Jakarta,( 021 ) 5255051,Tk dan kelompok bermain
6143. Yayasan Mentari Indonesia,,Jl Tmn Cirendeu Permai 13 Jakarta,( 021 ) 7691616,Tk dan kelompok bermain
6144. Yayasan Kreativita Montessori Jakarta,,Jl Durian 10 Jakarta,( 021 ) 7272162,Tk dan kelompok bermain
6145. Yayasan Kerlap-kerlip,,Jl Metro Permata 8 Jakarta,( 021 ) 7306491,Tk dan kelompok bermain
6146. Yayasan Katholik Santa Aurelia,,Jl Janur Asri I Bl QJ-11/27 Jakarta,( 021 ) 4516272,Tk dan kelompok bermain
6147. Yayasan Islamiyah Al Huda,,Jl Hud 33 RT 001/05 Jakarta,( 021 ) 5349648,Tk dan kelompok bermain
6148. Yayasan Cendikia Bangsa,,Jl Hangtuah II 2 RT 002/04 Jakarta,( 021 ) 7395922,Tk dan kelompok bermain
6149. Yayasan Berkat Anak,,Jl Palapa Bl I-5/16 RT 009/06 Jakarta,( 021 ) 55953678,Tk dan kelompok bermain
6150. UP Grow Pre School,,Ruko Citra Niaga Bl B/23 Jakarta,( 021 ) 54374603,Tk dan kelompok bermain
6151. Twinkle Stars Nursery School,,Jl P Antasari Apartemen Graha Mutiara 9-10 Lt Basement Jakarta,( 021 ) 7692585,Tk dan kelompok bermain
6152. Twinkle Stars Early Childhood Education Centre,,Jl H Abu 5 Jakarta,( 021 ) 7501799,Tk dan kelompok bermain
6153. Tutor Time Indonesia,,Jl Arteri Pondok Indah 1 Jakarta,( 021 ) 72798185,Tk dan kelompok bermain
6154. Tutor Time,,Jl Kemang Utr Raya 56 Jakarta,( 021 ) 71792033,Tk dan kelompok bermain
6155. PT Tunas Unggul Kreativitas,,Jl Arteri Permata Hijau Grand ITC Permata Hijau Bl D Lt Dasar Jakarta,( 021 ) 53664281,Tk dan kelompok bermain
6156. PT Tunas Mazmur Mandiri,,Jl Mangga Besar Raya 5-F Jakarta,( 021 ) 6253036,Tk dan kelompok bermain
6157. Tumble Tots,,Jl Mangga Besar Raya 5-F Jakarta,( 021 ) 6253036,Tk dan kelompok bermain
6158. Trinity School,,Jl Boulevard Bukit Gading Raya Kompl Bukit Gading Mediterania Bl Jakarta,( 021 ) 4529572,Tk dan kelompok bermain
6159. TPA Tunas Harapan Bangsa,,Jl Anggrek 14 RT 006/005 Jakarta,( 021 ) 5867310,Tk dan kelompok bermain
6160. TPA Nurul Islam,,Jl Camat Gabun I 70 Jakarta,( 021 ) 7868043,Tk dan kelompok bermain
6161. TPA Attayyibah,,Jl Musdalifah Kompl Qoriyah Thoyyibah Bl B Jakarta,( 021 ) 5847253,Tk dan kelompok bermain
6162. TPA Assalam,,Kompl DKI Jakarta,( 021 ) 5862553,Tk dan kelompok bermain
6163. TPA Arrusydu,,Jl Kemanggisan 6 Jakarta,( 021 ) 5323238,Tk dan kelompok bermain
6164. TPA Al-Itroh Al-Thohiroh,,Jl Bangka IX 46-A Jakarta,( 021 ) 7198567,Tk dan kelompok bermain
6165. TPA Al Mutazhar,,Kp Baru I RT 003/10 Jakarta,( 021 ) 5819223,Tk dan kelompok bermain
6166. TPA Al Mutaqin,,Jl Semanan Raya 32 RT 004/06 Jakarta,( 021 ) 5445560,Tk dan kelompok bermain
6167. TPA Al Muhajirin,,Kompl Deplu Bl N/7-B RT 007/03 Jakarta,( 021 ) 7354415,Tk dan kelompok bermain
6168. TPA Al Ittihad,,Kompl Lembah Hijau Jakarta,( 021 ) 87705838,Tk dan kelompok bermain
6169. TPA Al Ikhlas,,Jl Tebet Tmr III-A 17 RT 001/07 Jakarta,( 021 ) 83792444,Tk dan kelompok bermain
6170. TPA Al Hidayah,,Jl Anggrek Rosliana IV 14 RT 07/005 Jakarta,( 021 ) 5302822,Tk dan kelompok bermain
6171. PT Town For Kids,,Jl Pluit Karang Manis VI 23 Jakarta,( 021 ) 6697737,Tk dan kelompok bermain
6172. TKLB Santi Rama,,Jl Kramat VII 13 Jakarta,( 021 ) 3140047,Tk dan kelompok bermain
6173. TKL 1,,Jl Dr Setiabudi 1 Jakarta,( 021 ) 5252801,Tk dan kelompok bermain
6174. TK Zsahara,,Jl Ciliwung Ujung 47 RT 011/06 Jakarta,( 021 ) 8004763,Tk dan kelompok bermain
6175. TK Yusha,,Jl Mawar Luar 1 Jakarta,( 021 ) 4359572,Tk dan kelompok bermain
6176. TK Yuppentek,,Jl Raden Patah Km 1 Jakarta,( 021 ) 7337968,Tk dan kelompok bermain
6177. TK Yunita,,Jl Dewa 136 RT 004/02 Jakarta,( 021 ) 8726064,Tk dan kelompok bermain
6178. TK Yudha,,Jl Teratai V 148 Jakarta,( 021 ) 8477668,Tk dan kelompok bermain
6179. TK YPK Wijaya,,Jl Wijaya II 62 Jakarta,( 021 ) 7395168,Tk dan kelompok bermain
6180. TK YPK Imanuel,,Jl Imanuel 1 Jakarta,( 021 ) 8463524,Tk dan kelompok bermain
6181. TK Yayasan Pendidikan Islam,,Jl Perintis RT 001/07 Jakarta,( 021 ) 73885374,Tk dan kelompok bermain
6182. TK Yayasan Masjid Pondok Duta,,Jl Duta Plaza 1 Jakarta,( 021 ) 8713167,Tk dan kelompok bermain
6183. TK Yayasan Kristen Protestan Indonesia,,Jl Belanak VI 26-B Jakarta,( 021 ) 4894438,Tk dan kelompok bermain
6184. TK Yasporbi III,,Jl Arjuna Kompl BI Kemanggisan Ilir Jakarta,( 021 ) 5301129,Tk dan kelompok bermain
